week_start,cases,deaths,recovered,active_now,active_delta,total_cases,total_deaths,recovered_total,ws_covid,ws_share_covid,ws_боль_в_горле,ws_share_боль_в_горле,ws_ковид,ws_share_ковид,ws_коронавирус,ws_share_коронавирус,ws_кт_легких,ws_share_кт_легких,ws_ломота,ws_share_ломота,ws_нет_запахов,ws_share_нет_запахов,ws_одышка,ws_share_одышка,ws_пневмония,ws_share_пневмония,ws_положительный_тест_ковид,ws_share_положительный_тест_ковид,ws_потеря_вкуса,ws_share_потеря_вкуса,ws_пропало_обоняние,ws_share_пропало_обоняние,ws_пцр_тест,ws_share_пцр_тест,ws_сатурация,ws_share_сатурация,ws_симптомы_ковида,ws_share_симптомы_ковида,ws_сухой_кашель,ws_share_сухой_кашель,ws_температура_38,ws_share_температура_38,ws_температура_39,ws_share_температура_39,ws_тест_на_ковид,ws_share_тест_на_ковид,ws_чем_лечить_ковид,ws_share_чем_лечить_ковид,ws_экспресс_тест_ковид,ws_share_экспресс_тест_ковид,temp_mean,temp_min,temp_max,humidity_mean,pressure_mean,wind_speed_mean,precip_sum,weekend_days,holiday_days,short_work_days,school_break_days,is_holiday_week,is_school_break_week,is_school_start_week,is_new_year_period,is_may_holiday_period,restriction_level,mask_mandate,remote_work,year,month,quarter,weekofyear
2024-12-30,2994.0,16.0,4096.0,138322.0,-1118.0,3873667.0,50010.0,3685335.0,2505.0,0.0006,16240.0,0.0039,23705.0,0.0057,18552.0,0.0045,4537.0,0.0011,2041.0,0.00049,712.0,0.00017,3705.0,0.0009,55164.0,0.0134,125.0,3e-05,152.0,3.6e-05,645.0,0.000156,1102.0,0.00026,6407.0,0.00155,2451.0,0.00059,22989.0,0.0055,7423.0,0.0018,6491.0,0.00157,2201.0,0.00053,237.0,5.7e-05,581.0,0.00014,-1.118,-5.6,3.9,83.589,738.625,1.232,30.8,2.0,5,0,7,1,1,0,1,0,0,0,0,2024,12,4,1
2025-01-06,1362.0,17.0,2762.0,136905.0,-1417.0,3875029.0,50027.0,3688097.0,3664.0,0.00074,15618.0,0.0031,27889.0,0.0056,23161.0,0.0047,6310.0,0.00128,2194.0,0.00044,985.0,0.0002,5087.0,0.00103,57696.0,0.0117,119.0,2.4e-05,188.0,3.8e-05,612.0,0.000124,2141.0,0.00043,7517.0,0.00153,2110.0,0.00042,21440.0,0.0043,6851.0,0.0013,5298.0,0.00107,2587.0,0.00052,141.0,2.8e-05,802.0,0.00016,0.121,-4.8,4.7,86.821,744.988,1.179,32.2,2.0,3,0,7,1,1,0,1,0,0,0,0,2025,1,1,2
2025-01-13,1494.0,14.0,1224.0,137161.0,256.0,3876523.0,50041.0,3689321.0,4059.0,0.00072,14206.0,0.0025,26152.0,0.0046,22078.0,0.0039,6790.0,0.00122,2136.0,0.00038,1127.0,0.0002,6813.0,0.00122,59259.0,0.0106,119.0,2.1e-05,173.0,3.1e-05,470.0,8.4e-05,2847.0,0.00051,7085.0,0.00127,1705.0,0.0003,18871.0,0.0033,6842.0,0.0012,5897.0,0.00105,2726.0,0.00048,136.0,2.4e-05,833.0,0.00014,-0.238,-7.1,3.7,86.411,747.536,1.5,19.3,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,1,1,3
2025-01-20,1280.0,7.0,1559.0,136875.0,-286.0,3877803.0,50048.0,3690880.0,4267.0,0.00075,15712.0,0.0027,26744.0,0.0047,21977.0,0.0038,7403.0,0.0013,2078.0,0.00036,1171.0,0.0002,6494.0,0.00114,55921.0,0.0098,123.0,2.1e-05,147.0,2.5e-05,448.0,7.8e-05,3022.0,0.00053,7128.0,0.00125,1786.0,0.00031,19430.0,0.0034,7906.0,0.0013,7034.0,0.00123,2603.0,0.00045,159.0,2.7e-05,719.0,0.00012,-1.429,-6.9,3.3,68.196,752.664,1.554,0.8,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,1,1,4
2025-01-27,1241.0,0.0,1401.0,136715.0,-160.0,3879044.0,50048.0,3692281.0,4055.0,0.0007,16874.0,0.0029,28553.0,0.0049,25627.0,0.0044,7143.0,0.00124,2269.0,0.00039,1235.0,0.00021,6962.0,0.00121,56284.0,0.0097,113.0,1.9e-05,173.0,3e-05,559.0,9.7e-05,3178.0,0.00055,7688.0,0.00133,1815.0,0.00031,22488.0,0.0039,8589.0,0.0014,7469.0,0.00129,2925.0,0.0005,145.0,2.5e-05,863.0,0.00015,4.016,-0.1,7.7,86.75,749.312,1.036,10.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,1,1,5
2025-02-03,1212.0,2.0,1240.0,136685.0,-30.0,3880256.0,50050.0,3693521.0,4516.0,0.00078,19004.0,0.0033,27352.0,0.0047,21232.0,0.0036,6978.0,0.00121,2291.0,0.00039,1225.0,0.00021,6806.0,0.00118,57203.0,0.0099,103.0,1.7e-05,153.0,2.6e-05,715.0,0.000124,2973.0,0.00051,7227.0,0.00125,1694.0,0.00029,23478.0,0.004,9229.0,0.0016,7478.0,0.0013,3128.0,0.00054,146.0,2.5e-05,947.0,0.00016,-2.152,-7.4,1.0,80.482,763.927,0.857,0.6,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,2,1,6
2025-02-10,1036.0,4.0,1210.0,136507.0,-178.0,3881292.0,50054.0,3694731.0,4353.0,0.00076,21287.0,0.0037,27228.0,0.0048,19669.0,0.0034,7394.0,0.0013,2446.0,0.00043,1188.0,0.0002,6797.0,0.00119,59573.0,0.0105,142.0,2.5e-05,203.0,3.5e-05,743.0,0.000131,2922.0,0.00051,7712.0,0.00135,1720.0,0.0003,26889.0,0.0047,10700.0,0.0018,8901.0,0.00156,3477.0,0.00061,165.0,2.9e-05,998.0,0.00017,-7.079,-9.8,-4.8,82.071,754.6,1.196,2.5,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,2,1,7
2025-02-17,939.0,1.0,937.0,136508.0,1.0,3882231.0,50055.0,3695668.0,4108.0,0.00075,22035.0,0.004,28826.0,0.0052,23651.0,0.0043,7579.0,0.00139,2601.0,0.00047,1119.0,0.0002,7301.0,0.00134,62567.0,0.0115,148.0,2.7e-05,221.0,4e-05,971.0,0.000178,2835.0,0.00052,8086.0,0.00148,2090.0,0.00038,29899.0,0.0054,12251.0,0.0022,9719.0,0.00178,3729.0,0.00068,184.0,3.3e-05,1148.0,0.00021,-6.873,-11.9,-1.1,71.304,756.877,0.714,4.5,2.0,0,0,7,0,1,0,0,0,0,0,0,2025,2,1,8
2025-02-24,996.0,1.0,1020.0,136483.0,-25.0,3883227.0,50056.0,3696688.0,4409.0,0.0008,23176.0,0.0042,27457.0,0.005,20633.0,0.0037,8084.0,0.00147,2965.0,0.00054,1345.0,0.00024,7753.0,0.00141,65706.0,0.0119,157.0,2.8e-05,278.0,5e-05,1019.0,0.000185,2733.0,0.00049,8831.0,0.00161,1785.0,0.00032,31705.0,0.0057,13428.0,0.0024,10792.0,0.00196,3533.0,0.00064,185.0,3.3e-05,1071.0,0.00019,-3.593,-13.2,4.7,63.125,754.948,0.446,2.9,2.0,0,0,1,0,1,0,0,0,0,0,0,2025,2,1,9
2025-03-03,903.0,2.0,957.0,136427.0,-56.0,3884130.0,50058.0,3697645.0,4267.0,0.00079,22707.0,0.0042,29260.0,0.0054,21999.0,0.004,7817.0,0.00145,3024.0,0.00056,1194.0,0.00022,7268.0,0.00134,67565.0,0.0125,124.0,2.3e-05,268.0,4.9e-05,1207.0,0.000224,2762.0,0.00051,8779.0,0.00162,1920.0,0.00035,34066.0,0.0063,14456.0,0.0026,12211.0,0.00226,3892.0,0.00072,217.0,4e-05,1169.0,0.00021,4.191,-2.5,11.8,76.089,741.923,1.321,19.7,2.0,1,1,0,1,0,0,0,0,0,0,0,2025,3,1,10
2025-03-10,864.0,5.0,885.0,136401.0,-26.0,3884994.0,50063.0,3698530.0,4532.0,0.00081,22386.0,0.004,29633.0,0.0053,21171.0,0.0037,7904.0,0.00141,2870.0,0.00051,1424.0,0.00025,8012.0,0.00143,69059.0,0.0123,152.0,2.7e-05,299.0,5.3e-05,1188.0,0.000212,3117.0,0.00055,8837.0,0.00158,1906.0,0.00034,33639.0,0.006,14137.0,0.0025,11184.0,0.002,3752.0,0.00067,228.0,4e-05,1105.0,0.00019,5.829,-5.0,13.6,66.857,741.561,1.339,22.2,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,3,1,11
2025-03-17,725.0,4.0,816.0,136306.0,-95.0,3885719.0,50067.0,3699346.0,5441.0,0.00098,20811.0,0.0037,32468.0,0.0058,54758.0,0.0099,8429.0,0.00152,2600.0,0.00047,1340.0,0.00024,7609.0,0.00137,66212.0,0.0119,179.0,3.2e-05,283.0,5.1e-05,1245.0,0.000225,3364.0,0.0006,8131.0,0.00147,2006.0,0.00036,29590.0,0.0053,11101.0,0.002,8648.0,0.00156,4198.0,0.00075,207.0,3.7e-05,985.0,0.00017,1.446,-7.2,9.9,56.054,752.189,1.036,8.2,2.0,0,0,0,0,0,0,0,0,0,0,0,2025,3,1,12
2025-03-24,,,,,,,,,4421.0,0.0008,19589.0,0.0035,25559.0,0.0046,20028.0,0.0036,7332.0,0.00134,2657.0,0.00048,1280.0,0.00023,7395.0,0.00135,61205.0,0.0112,73.0,1.3e-05,245.0,4.4e-05,1024.0,0.000187,2757.0,0.0005,7524.0,0.00137,1415.0,0.00025,27560.0,0.005,10412.0,0.0019,8096.0,0.00148,2884.0,0.00052,190.0,3.4e-05,773.0,0.00014,5.598,-2.4,13.1,77.446,751.652,0.839,10.0,2.0,0,0,7,0,1,0,0,0,0,0,0,2025,3,1,13
2025-03-31,,,,,,,,,4158.0,0.00076,18413.0,0.0034,21819.0,0.004,18157.0,0.0033,7387.0,0.00136,2691.0,0.00049,1181.0,0.00021,7639.0,0.00141,95082.0,0.0175,121.0,2.2e-05,235.0,4.3e-05,897.0,0.000165,2518.0,0.00046,7447.0,0.00137,1029.0,0.00019,27064.0,0.005,9284.0,0.0017,7092.0,0.00131,2347.0,0.00043,127.0,2.3e-05,641.0,0.00011,9.188,3.3,15.9,58.375,751.625,0.625,0.0,2.0,0,0,1,0,1,0,0,0,0,0,0,2025,3,1,14
