year,month,day,date,total_cases,cases_day,total_deaths,deaths_day,fatality_percent,recovered_total,recovered_day,active_now,active_delta
2022,9,23,23.09.2022,3172913,4923,45833,28,0.02,2952082,7046,174998,-2151
2022,9,22,22.09.2022,3167990,5994,45805,29,0.02,2945036,8789,177149,-2824
2022,9,21,21.09.2022,3161996,6647,45776,30,0.02,2936247,9112,179973,-2495
2022,9,20,20.09.2022,3155349,4171,45746,21,0.01,2927135,8690,182468,-4540
2022,9,19,19.09.2022,3151178,4115,45725,27,0.01,2918445,4997,187008,-909
2022,9,18,18.09.2022,3147063,5884,45698,29,0.02,2913448,5144,187917,711
2022,9,17,17.09.2022,3141179,7077,45669,28,0.01,2908304,6836,187206,213
2022,9,16,16.09.2022,3134102,8799,45641,31,0.02,2901468,6384,186993,2384
2022,9,15,15.09.2022,3125303,9079,45610,29,0.02,2895084,6356,184609,2694
2022,9,14,14.09.2022,3116224,8610,45581,26,0.01,2888728,7939,181915,645
2022,9,13,13.09.2022,3107614,4946,45555,30,0.02,2880789,8561,181270,-3645
2022,9,12,12.09.2022,3102668,5133,45525,28,0.02,2872228,3737,184915,1368
2022,9,11,11.09.2022,3097535,6856,45497,29,0.02,2868491,3991,183547,2836
2022,9,10,10.09.2022,3090679,6325,45468,31,0.02,2864500,5656,180711,638
2022,9,9,09.09.2022,3084354,6525,45437,28,0.02,2858844,5115,180073,1382
2022,9,8,08.09.2022,3077829,7896,45409,30,0.02,2853729,6616,178691,1250
2022,9,7,07.09.2022,3069933,8400,45379,34,0.02,2847113,7150,177441,1216
2022,9,6,06.09.2022,3061533,3916,45345,32,0.02,2839963,8383,176225,-4499
2022,9,5,05.09.2022,3057617,4006,45313,31,0.02,2831580,4690,180724,-715
2022,9,4,04.09.2022,3053611,4425,45282,33,0.02,2826890,5163,181439,-771
2022,9,3,03.09.2022,3049186,6634,45249,34,0.02,2821727,6248,182210,352
2022,9,2,02.09.2022,3042552,6205,45215,32,0.02,2815479,6918,181858,-745
2022,9,1,01.09.2022,3036347,7242,45183,33,0.02,2808561,7550,182603,-341
2022,8,31,31.08.2022,3029105,8518,45150,31,0.02,2801011,8696,182944,-209
2022,8,30,30.08.2022,3020587,4405,45119,32,0.02,2792315,9442,183153,-5069
2022,8,29,29.08.2022,3016182,5157,45087,34,0.02,2782873,5073,188222,50
2022,8,28,28.08.2022,3011025,6451,45053,32,0.02,2777800,5038,188172,1381
2022,8,27,27.08.2022,3004574,6915,45021,35,0.02,2772762,7469,186791,-589
2022,8,26,26.08.2022,2997659,7602,44986,31,0.02,2765293,8292,187380,-721
2022,8,25,25.08.2022,2990057,8874,44955,25,0.01,2757001,8574,188101,275
2022,8,24,24.08.2022,2981183,9414,44930,27,0.01,2748427,9192,187826,195
2022,8,23,23.08.2022,2971769,4997,44903,28,0.01,2739235,10249,187631,-5280
2022,8,22,22.08.2022,2966772,5172,44875,22,0.01,2728986,6023,192911,-873
2022,8,21,21.08.2022,2961600,7431,44853,23,0.01,2722963,5902,193784,1506
2022,8,20,20.08.2022,2954169,8259,44830,25,0.01,2717061,6653,192278,1581
2022,8,19,19.08.2022,2945910,8555,44805,24,0.01,2710408,6830,190697,1701
2022,8,18,18.08.2022,2937355,9080,44781,17,0.01,2703578,7355,188996,1708
2022,8,17,17.08.2022,2928275,10241,44764,21,0.01,2696223,7820,187288,2400
2022,8,16,16.08.2022,2918034,5530,44743,23,0.01,2688403,8531,184888,-3024
2022,8,15,15.08.2022,2912504,5734,44720,22,0.01,2679872,5446,187912,266
2022,8,14,14.08.2022,2906770,7020,44698,21,0.01,2674426,4752,187646,2247
2022,8,13,13.08.2022,2899750,7147,44677,23,0.01,2669674,6113,185399,1011
2022,8,12,12.08.2022,2892603,7381,44654,20,0.01,2663561,5955,184388,1406
2022,8,11,11.08.2022,2885222,7899,44634,16,0.01,2657606,6202,182982,1681
2022,8,10,10.08.2022,2877323,8608,44618,18,0.01,2651404,6022,181301,2568
2022,8,9,09.08.2022,2868715,4781,44600,17,0.01,2645382,5711,178733,-947
2022,8,8,08.08.2022,2863934,5241,44583,18,0.01,2639671,2845,179680,2378
2022,8,7,07.08.2022,2858693,6110,44565,19,0.01,2636826,3022,177302,3069
2022,8,6,06.08.2022,2852583,5997,44546,17,0.01,2633804,3803,174233,2177
2022,8,5,05.08.2022,2846586,6149,44529,15,0.01,2630001,3896,172056,2238
2022,8,4,04.08.2022,2840437,5973,44514,10,0.01,2626105,3690,169818,2273
2022,8,3,03.08.2022,2834464,5720,44504,12,0.01,2622415,4465,167545,1243
2022,8,2,02.08.2022,2828744,2765,44492,14,0.01,2617950,3640,166302,-889
2022,8,1,01.08.2022,2825979,3062,44478,12,0.01,2614310,2231,167191,819
2022,7,31,31.07.2022,2822917,3773,44466,13,0.01,2612079,2075,166372,1685
2022,7,30,30.07.2022,2819144,3888,44453,9,0.01,2610004,2223,164687,1656
2022,7,29,29.07.2022,2815256,3682,44444,11,0.01,2607781,1902,163031,1769
2022,7,28,28.07.2022,2811574,4477,44433,14,0.01,2605879,1829,161262,2634
2022,7,27,27.07.2022,2807097,3673,44419,13,0.01,2604050,1753,158628,1907
2022,7,26,26.07.2022,2803424,2037,44406,13,0.01,2602297,1692,156721,332
2022,7,25,25.07.2022,2801387,2133,44393,7,0.0,2600605,789,156389,1337
2022,7,24,24.07.2022,2799254,2386,44386,12,0.01,2599816,911,155052,1463
2022,7,23,23.07.2022,2796868,1871,44374,7,0.0,2598905,925,153589,939
2022,7,22,22.07.2022,2794997,1787,44367,9,0.01,2597980,973,152650,805
2022,7,21,21.07.2022,2793210,1763,44358,10,0.01,2597007,875,151845,878
2022,7,20,20.07.2022,2791447,1670,44348,8,0.01,2596132,989,150967,673
2022,7,19,19.07.2022,2789777,790,44340,11,0.01,2595143,994,150294,-215
2022,7,18,18.07.2022,2788987,926,44329,7,0.0,2594149,554,150509,365
2022,7,17,17.07.2022,2788061,918,44322,10,0.01,2593595,518,150144,390
2022,7,16,16.07.2022,2787143,975,44312,9,0.01,2593077,585,149754,381
2022,7,15,15.07.2022,2786168,860,44303,6,0.0,2592492,586,149373,268
2022,7,14,14.07.2022,2785308,987,44297,10,0.01,2591906,594,149105,383
2022,7,13,13.07.2022,2784321,972,44287,8,0.01,2591312,610,148722,354
2022,7,12,12.07.2022,2783349,559,44279,13,0.01,2590702,560,148368,-14
2022,7,11,11.07.2022,2782790,514,44266,9,0.01,2590142,357,148382,148
2022,7,10,10.07.2022,2782276,574,44257,12,0.01,2589785,330,148234,232
2022,7,9,09.07.2022,2781702,600,44245,7,0.0,2589455,345,148002,248
2022,7,8,08.07.2022,2781102,556,44238,8,0.01,2589110,397,147754,151
2022,7,7,07.07.2022,2780546,607,44230,10,0.01,2588713,356,147603,241
2022,7,6,06.07.2022,2779939,555,44220,11,0.01,2588357,358,147362,186
2022,7,5,05.07.2022,2779384,339,44209,14,0.01,2587999,373,147176,-48
2022,7,4,04.07.2022,2779045,328,44195,12,0.01,2587626,228,147224,88
2022,7,3,03.07.2022,2778717,371,44183,13,0.01,2587398,206,147136,152
2022,7,2,02.07.2022,2778346,396,44170,15,0.01,2587192,237,146984,144
2022,7,1,01.07.2022,2777950,340,44155,14,0.01,2586955,226,146840,100
2022,6,30,30.06.2022,2777610,361,44141,13,0.01,2586729,229,146740,119
2022,6,29,29.06.2022,2777249,375,44128,14,0.01,2586500,241,146621,120
2022,6,28,28.06.2022,2776874,217,44114,15,0.01,2586259,280,146501,-78
2022,6,27,27.06.2022,2776657,212,44099,13,0.01,2585979,153,146579,46
2022,6,26,26.06.2022,2776445,232,44086,15,0.01,2585826,166,146533,51
2022,6,25,25.06.2022,2776213,230,44071,14,0.01,2585660,177,146482,39
2022,6,24,24.06.2022,2775983,240,44057,15,0.01,2585483,221,146443,4
2022,6,23,23.06.2022,2775743,246,44042,13,0.01,2585262,258,146439,-25
2022,6,22,22.06.2022,2775497,256,44029,15,0.01,2585004,249,146464,-8
2022,6,21,21.06.2022,2775241,146,44014,14,0.01,2584755,191,146472,-59
2022,6,20,20.06.2022,2775095,161,44000,11,0.01,2584564,146,146531,4
2022,6,19,19.06.2022,2774934,172,43989,13,0.01,2584418,179,146527,-20
2022,6,18,18.06.2022,2774762,220,43976,14,0.01,2584239,191,146547,15
2022,6,17,17.06.2022,2774542,237,43962,15,0.01,2584048,224,146532,-2
2022,6,16,16.06.2022,2774305,270,43947,14,0.01,2583824,261,146534,-5
2022,6,15,15.06.2022,2774035,173,43933,12,0.01,2583563,272,146539,-111
2022,6,14,14.06.2022,2773862,142,43921,15,0.01,2583291,243,146650,-116
2022,6,13,13.06.2022,2773720,180,43906,11,0.01,2583048,198,146766,-29
2022,6,12,12.06.2022,2773540,217,43895,13,0.01,2582850,178,146795,26
2022,6,11,11.06.2022,2773323,220,43882,15,0.01,2582672,241,146769,-36
2022,6,10,10.06.2022,2773103,222,43867,14,0.01,2582431,276,146805,-68
2022,6,9,09.06.2022,2772881,226,43853,14,0.01,2582155,235,146873,-23
2022,6,8,08.06.2022,2772655,290,43839,15,0.01,2581920,322,146896,-47
2022,6,7,07.06.2022,2772365,167,43824,11,0.01,2581598,344,146943,-188
2022,6,6,06.06.2022,2772198,189,43813,14,0.01,2581254,211,147131,-36
2022,6,5,05.06.2022,2772009,185,43799,13,0.01,2581043,148,147167,24
2022,6,4,04.06.2022,2771824,272,43786,15,0.01,2580895,314,147143,-57
2022,6,3,03.06.2022,2771552,264,43771,14,0.01,2580581,288,147200,-38
2022,6,2,02.06.2022,2771288,353,43757,10,0.01,2580293,271,147238,72
2022,6,1,01.06.2022,2770935,367,43747,13,0.01,2580022,384,147166,-30
2022,5,31,31.05.2022,2770568,190,43734,14,0.01,2579638,308,147196,-132
2022,5,30,30.05.2022,2770378,191,43720,12,0.01,2579330,216,147328,-37
2022,5,29,29.05.2022,2770187,286,43708,11,0.01,2579114,177,147365,98
2022,5,28,28.05.2022,2769901,267,43697,13,0.01,2578937,221,147267,33
2022,5,27,27.05.2022,2769634,319,43684,12,0.01,2578716,361,147234,-54
2022,5,26,26.05.2022,2769315,368,43672,14,0.01,2578355,332,147288,22
2022,5,25,25.05.2022,2768947,370,43658,17,0.01,2578023,359,147266,-6
2022,5,24,24.05.2022,2768577,172,43641,15,0.01,2577664,359,147272,-202
2022,5,23,23.05.2022,2768405,229,43626,14,0.01,2577305,255,147474,-40
2022,5,22,22.05.2022,2768176,278,43612,13,0.01,2577050,285,147514,-20
2022,5,21,21.05.2022,2767898,337,43599,15,0.01,2576765,353,147534,-31
2022,5,20,20.05.2022,2767561,368,43584,14,0.01,2576412,429,147565,-75
2022,5,19,19.05.2022,2767193,365,43570,16,0.01,2575983,430,147640,-81
2022,5,18,18.05.2022,2766828,380,43554,17,0.01,2575553,359,147721,4
2022,5,17,17.05.2022,2766448,212,43537,19,0.01,2575194,248,147717,-55
2022,5,16,16.05.2022,2766236,288,43518,18,0.01,2574946,255,147772,15
2022,5,15,15.05.2022,2765948,335,43500,14,0.01,2574691,267,147757,54
2022,5,14,14.05.2022,2765613,402,43486,16,0.01,2574424,345,147703,41
2022,5,13,13.05.2022,2765211,474,43470,15,0.01,2574079,443,147662,16
2022,5,12,12.05.2022,2764737,294,43455,18,0.01,2573636,484,147646,-208
2022,5,11,11.05.2022,2764443,217,43437,16,0.01,2573152,395,147854,-194
2022,5,10,10.05.2022,2764226,237,43421,17,0.01,2572757,280,148048,-60
2022,5,9,09.05.2022,2763989,268,43404,19,0.01,2572477,250,148108,-1
2022,5,8,08.05.2022,2763721,396,43385,16,0.01,2572227,323,148109,57
2022,5,7,07.05.2022,2763325,387,43369,18,0.01,2571904,412,148052,-43
2022,5,6,06.05.2022,2762938,526,43351,19,0.01,2571492,493,148095,14
2022,5,5,05.05.2022,2762412,393,43332,16,0.01,2570999,622,148081,-245
2022,5,4,04.05.2022,2762019,282,43316,19,0.01,2570377,521,148326,-258
2022,5,3,03.05.2022,2761737,250,43297,18,0.01,2569856,482,148584,-250
2022,5,2,02.05.2022,2761487,334,43279,17,0.01,2569374,476,148834,-159
2022,5,1,01.05.2022,2761153,455,43262,19,0.01,2568898,424,148993,12
2022,4,30,30.04.2022,2760698,485,43243,18,0.01,2568474,616,148981,-149
2022,4,29,29.04.2022,2760213,570,43225,17,0.01,2567858,629,149130,-76
2022,4,28,28.04.2022,2759643,629,43208,18,0.01,2567229,536,149206,75
2022,4,27,27.04.2022,2759014,760,43190,16,0.01,2566693,537,149131,207
2022,4,26,26.04.2022,2758254,378,43174,19,0.01,2566156,844,148924,-485
2022,4,25,25.04.2022,2757876,455,43155,17,0.01,2565312,474,149409,-36
2022,4,24,24.04.2022,2757421,584,43138,18,0.01,2564838,447,149445,119
2022,4,23,23.04.2022,2756837,602,43120,15,0.01,2564391,695,149326,-108
2022,4,22,22.04.2022,2756235,644,43105,16,0.01,2563696,753,149434,-125
2022,4,21,21.04.2022,2755591,616,43089,18,0.01,2562943,614,149559,-16
2022,4,20,20.04.2022,2754975,749,43071,19,0.01,2562329,728,149575,2
2022,4,19,19.04.2022,2754226,416,43052,18,0.01,2561601,893,149573,-495
2022,4,18,18.04.2022,2753810,497,43034,17,0.01,2560708,665,150068,-185
2022,4,17,17.04.2022,2753313,603,43017,19,0.01,2560043,797,150253,-213
2022,4,16,16.04.2022,2752710,634,42998,16,0.01,2559246,824,150466,-206
2022,4,15,15.04.2022,2752076,766,42982,18,0.01,2558422,911,150672,-163
2022,4,14,14.04.2022,2751310,868,42964,17,0.01,2557511,956,150835,-105
2022,4,13,13.04.2022,2750442,933,42947,19,0.01,2556555,1017,150940,-103
2022,4,12,12.04.2022,2749509,489,42928,18,0.01,2555538,994,151043,-523
2022,4,11,11.04.2022,2749020,589,42910,19,0.01,2554544,698,151566,-128
2022,4,10,10.04.2022,2748431,742,42891,18,0.01,2553846,568,151694,156
2022,4,9,09.04.2022,2747689,801,42873,17,0.01,2553278,831,151538,-47
2022,4,8,08.04.2022,2746888,855,42856,19,0.01,2552447,812,151585,24
2022,4,7,07.04.2022,2746033,1004,42837,20,0.01,2551635,1042,151561,-58
2022,4,6,06.04.2022,2745029,1072,42817,18,0.01,2550593,1221,151619,-167
2022,4,5,05.04.2022,2743957,596,42799,21,0.01,2549372,1110,151786,-535
2022,4,4,04.04.2022,2743361,698,42778,20,0.01,2548262,735,152321,-57
2022,4,3,03.04.2022,2742663,835,42758,22,0.01,2547527,745,152378,68
2022,4,2,02.04.2022,2741828,994,42736,21,0.01,2546782,907,152310,66
2022,4,1,01.04.2022,2740834,1038,42715,19,0.01,2545875,901,152244,118
2022,3,31,31.03.2022,2739796,1130,42696,22,0.01,2544974,1015,152126,93
2022,3,30,30.03.2022,2738666,1165,42674,21,0.01,2543959,1157,152033,-13
2022,3,29,29.03.2022,2737501,708,42653,23,0.02,2542802,1333,152046,-648
2022,3,28,28.03.2022,2736793,703,42630,20,0.01,2541469,1005,152694,-322
2022,3,27,27.03.2022,2736090,867,42610,22,0.01,2540464,526,153016,319
2022,3,26,26.03.2022,2735223,925,42588,23,0.02,2539938,893,152697,9
2022,3,25,25.03.2022,2734298,1086,42565,25,0.02,2539045,886,152688,175
2022,3,24,24.03.2022,2733212,1163,42540,26,0.02,2538159,1045,152513,92
2022,3,23,23.03.2022,2732049,1306,42514,28,0.02,2537114,1262,152421,16
2022,3,22,22.03.2022,2730743,723,42486,30,0.02,2535852,1709,152405,-1016
2022,3,21,21.03.2022,2730020,771,42456,29,0.02,2534143,1098,153421,-356
2022,3,20,20.03.2022,2729249,928,42427,31,0.02,2533045,988,153777,-91
2022,3,19,19.03.2022,2728321,927,42396,30,0.02,2532057,1593,153868,-696
2022,3,18,18.03.2022,2727394,1130,42366,38,0.02,2530464,2079,154564,-987
2022,3,17,17.03.2022,2726264,1352,42328,42,0.03,2528385,2005,155551,-695
2022,3,16,16.03.2022,2724912,1621,42286,40,0.03,2526380,1526,156246,55
2022,3,15,15.03.2022,2723291,999,42246,41,0.03,2524854,1358,156191,-400
2022,3,14,14.03.2022,2722292,957,42205,44,0.03,2523496,1061,156591,-148
2022,3,13,13.03.2022,2721335,1437,42161,49,0.03,2522435,1212,156739,176
2022,3,12,12.03.2022,2719898,1655,42112,52,0.03,2521223,1825,156563,-222
2022,3,11,11.03.2022,2718243,2102,42060,58,0.04,2519398,2233,156785,-189
2022,3,10,10.03.2022,2716141,1215,42002,57,0.04,2517165,2591,156974,-1433
2022,3,9,09.03.2022,2714926,1292,41945,59,0.04,2514574,2667,158407,-1434
2022,3,8,08.03.2022,2713634,1151,41886,64,0.04,2511907,2956,159841,-1869
2022,3,7,07.03.2022,2712483,1542,41822,68,0.04,2508951,2415,161710,-941
2022,3,6,06.03.2022,2710941,1901,41754,75,0.05,2506536,2338,162651,-512
2022,3,5,05.03.2022,2709040,2060,41679,77,0.05,2504198,3069,163163,-1086
2022,3,4,04.03.2022,2706980,2463,41602,79,0.05,2501129,3638,164249,-1254
2022,3,3,03.03.2022,2704517,2683,41523,82,0.05,2497491,4694,165503,-2093
2022,3,2,02.03.2022,2701834,3024,41441,81,0.05,2492797,5203,167596,-2260
2022,3,1,01.03.2022,2698810,2066,41360,84,0.05,2487594,5673,169856,-3691
2022,2,28,28.02.2022,2696744,2584,41276,80,0.05,2481921,4358,173547,-1854
2022,2,27,27.02.2022,2694160,3050,41196,81,0.05,2477563,4550,175401,-1581
2022,2,26,26.02.2022,2691110,3947,41115,83,0.05,2473013,6258,176982,-2394
2022,2,25,25.02.2022,2687163,3333,41032,84,0.05,2466755,7459,179376,-4210
2022,2,24,24.02.2022,2683830,4730,40948,82,0.04,2459296,6401,183586,-1753
2022,2,23,23.02.2022,2679100,5664,40866,83,0.04,2452895,8996,185339,-3415
2022,2,22,22.02.2022,2673436,4250,40783,85,0.05,2443899,12820,188754,-8655
2022,2,21,21.02.2022,2669186,4997,40698,83,0.04,2431079,12622,197409,-7708
2022,2,20,20.02.2022,2664189,6388,40615,84,0.04,2418457,19481,205117,-13177
2022,2,19,19.02.2022,2657801,6874,40531,87,0.04,2398976,35764,218294,-28977
2022,2,18,18.02.2022,2650927,8308,40444,86,0.03,2363212,38981,247271,-30759
2022,2,17,17.02.2022,2642619,9705,40358,85,0.03,2324231,42439,278030,-32819
2022,2,16,16.02.2022,2632914,11262,40273,87,0.03,2281792,37779,310849,-26604
2022,2,15,15.02.2022,2621652,8160,40186,84,0.02,2244013,29967,337453,-21891
2022,2,14,14.02.2022,2613492,9616,40102,82,0.02,2214046,28915,359344,-19381
2022,2,13,13.02.2022,2603876,12496,40020,86,0.02,2185131,24573,378725,-12163
2022,2,12,12.02.2022,2591380,14336,39934,85,0.02,2160558,20046,390888,-5795
2022,2,11,11.02.2022,2577044,18541,39849,81,0.02,2140512,21615,396683,-3155
2022,2,10,10.02.2022,2558503,22747,39768,84,0.02,2118897,24364,399838,-1701
2022,2,9,09.02.2022,2535756,11521,39684,82,0.02,2094533,25936,401539,-14497
2022,2,8,08.02.2022,2524235,12902,39602,85,0.02,2068597,20673,416036,-7856
2022,2,7,07.02.2022,2511333,15442,39517,83,0.02,2047924,13097,423892,2262
2022,2,6,06.02.2022,2495891,18856,39434,81,0.02,2034827,13022,421630,5753
2022,2,5,05.02.2022,2477035,22444,39353,82,0.02,2021805,13840,415877,8522
2022,2,4,04.02.2022,2454591,25019,39271,79,0.02,2007965,13805,407355,11135
2022,2,3,03.02.2022,2429572,26904,39192,76,0.02,1994160,12359,396220,14469
2022,2,2,02.02.2022,2402668,23784,39116,78,0.02,1981801,11475,381751,12231
2022,2,1,01.02.2022,2378884,21533,39038,76,0.02,1970326,7944,369520,13513
2022,1,31,31.01.2022,2357351,23417,38962,75,0.02,1962382,5805,356007,17537
2022,1,30,30.01.2022,2333934,24030,38887,77,0.02,1956577,5025,338470,18928
2022,1,29,29.01.2022,2309904,26488,38810,76,0.02,1951552,5410,319542,21002
2022,1,28,28.01.2022,2283416,23994,38734,74,0.02,1946142,5323,298540,18597
2022,1,27,27.01.2022,2259422,26586,38660,72,0.03,1940819,5465,279943,21049
2022,1,26,26.01.2022,2232836,19856,38588,74,0.03,1935354,4338,258894,15444
2022,1,25,25.01.2022,2212980,18935,38514,75,0.03,1931016,3999,243450,14861
2022,1,24,24.01.2022,2194045,19509,38439,71,0.03,1927017,3231,228589,16207
2022,1,23,23.01.2022,2174536,17528,38368,73,0.03,1923786,2815,212382,14640
2022,1,22,22.01.2022,2157008,16094,38295,69,0.03,1920971,3025,197742,13000
2022,1,21,21.01.2022,2140914,15987,38226,72,0.04,1917946,2313,184742,13602
2022,1,20,20.01.2022,2124927,11557,38154,70,0.04,1915633,2307,171140,9180
2022,1,19,19.01.2022,2113370,8795,38084,71,0.04,1913326,1997,161960,6727
2022,1,18,18.01.2022,2104575,8342,38013,69,0.04,1911329,1838,155233,6435
2022,1,17,17.01.2022,2096233,7529,37944,67,0.05,1909491,1805,148798,5657
2022,1,16,16.01.2022,2088704,6480,37877,70,0.05,1907686,2371,143141,4039
2022,1,15,15.01.2022,2082224,6555,37807,68,0.05,1905315,2877,139102,3610
2022,1,14,14.01.2022,2075669,5712,37739,69,0.05,1902438,2888,135492,2755
2022,1,13,13.01.2022,2069957,5490,37670,71,0.05,1899550,2857,132737,2562
2022,1,12,12.01.2022,2064467,4008,37599,66,0.05,1896693,2826,130175,1116
2022,1,11,11.01.2022,2060459,4635,37533,68,0.05,1893867,2692,129059,1875
2022,1,10,10.01.2022,2055824,2778,37465,70,0.06,1891175,2097,127184,611
2022,1,9,09.01.2022,2053046,3274,37395,71,0.06,1889078,2058,126573,1145
2022,1,8,08.01.2022,2049772,3072,37324,69,0.06,1887020,2060,125428,943
2022,1,7,07.01.2022,2046700,3694,37255,72,0.06,1884960,2223,124485,1399
2022,1,6,06.01.2022,2043006,2357,37183,67,0.05,1882737,2238,123086,52
2022,1,5,05.01.2022,2040649,2307,37116,71,0.06,1880499,2648,123034,-412
2022,1,4,04.01.2022,2038342,1967,37045,68,0.06,1877851,2274,123446,-375
2022,1,3,03.01.2022,2036375,1335,36977,70,0.06,1875577,2291,123821,-1026
2022,1,2,02.01.2022,2035040,1824,36907,69,0.06,1873286,2232,124847,-477
2022,1,1,01.01.2022,2033216,2472,36838,67,0.05,1871054,2358,125324,47
2021,12,31,31.12.2021,2030744,2739,36771,69,0.06,1868696,2726,125277,-56
2021,12,30,30.12.2021,2028005,2661,36702,71,0.06,1865970,2495,125333,95
2021,12,29,29.12.2021,2025344,1798,36631,70,0.06,1863475,2653,125238,-925
2021,12,28,28.12.2021,2023546,1705,36561,73,0.06,1860822,3111,126163,-1479
2021,12,27,27.12.2021,2021841,2239,36488,68,0.05,1857711,2628,127642,-457
2021,12,26,26.12.2021,2019602,2180,36420,71,0.06,1855083,2763,128099,-654
2021,12,25,25.12.2021,2017422,2714,36349,72,0.06,1852320,3108,128753,-466
2021,12,24,24.12.2021,2014708,2126,36277,75,0.06,1849212,2772,129219,-721
2021,12,23,23.12.2021,2012582,3062,36202,77,0.06,1846440,3292,129940,-307
2021,12,22,22.12.2021,2009520,1904,36125,81,0.06,1843148,3119,130247,-1296
2021,12,21,21.12.2021,2007616,1906,36044,80,0.06,1840029,3155,131543,-1329
2021,12,20,20.12.2021,2005710,2630,35964,78,0.06,1836874,2642,132872,-90
2021,12,19,19.12.2021,2003080,3013,35886,81,0.06,1834232,2661,132962,271
2021,12,18,18.12.2021,2000067,2283,35805,79,0.06,1831571,2936,132691,-732
2021,12,17,17.12.2021,1997784,2755,35726,83,0.06,1828635,3509,133423,-837
2021,12,16,16.12.2021,1995029,3322,35643,85,0.06,1825126,3040,134260,197
