horizon_weeks,feature,best_lag_weeks,best_corr_abs
3,ws_total_spike_ratio_roll_mean_4,1,0.10498636049778409
3,ws_total_spike_flags_shock_ratio,5,0.10459068154403839
3,ws_total_spike_ratio_roll_mean_8,8,0.10405174489032304
3,ws_total_denoised_roll_mean_4_diff_1w,1,0.10278972699803547
3,ws_covid_shock_ratio,1,0.1002355105514583
3,ws_total_denoised_roll_mean_4_diff_2w,1,0.09821206139685336
3,ws_потеря_вкуса_shock_ratio,1,0.09785530215620525
3,ws_group_disease_diff_2w,1,0.09583893823909252
3,ws_симптомы_ковида_diff_1w,2,0.09401383688577966
3,ws_total_spike_ratio_growth_1w,3,0.09207641211078588
3,ws_сухой_кашель_shock_ratio,6,0.09165284902821434
3,ws_пропало_обоняние_diff_2w,1,0.0913497939765143
3,ws_total_spike_ratio_diff_2w,3,0.09104630671278148
3,ws_total_denoised_roll_mean_8_shock_ratio,8,0.08788676138544232
3,ws_group_total_diff_2w,1,0.08780746949822447
3,ws_total_denoised_diff_2w,1,0.08780746949822447
3,ws_total_raw_diff_2w,1,0.08780746949822447
3,ws_температура_39_shock_ratio,1,0.08680787283407897
3,ws_ковид_diff_1w,2,0.0868028941507969
3,ws_total_denoised_roll_mean_8_diff_2w,8,0.08451959211629911
3,ws_пневмония_zscore_8,1,0.08412265167678079
3,ws_пцр_тест_roll_mean_4,2,0.08363790283174966
3,ws_пцр_тест,4,0.08330011890315238
3,ws_пцр_тест_lag_1,3,0.08330011890315238
3,ws_пцр_тест_lag_2,2,0.08330011890315238
3,ws_group_testing_diff_1w,2,0.08310330451284931
3,ws_сухой_кашель_zscore_8,1,0.08279405589008675
3,ws_пцр_тест_shock_ratio,1,0.082570631506377
3,ws_коронавирус_diff_2w,1,0.08252935889639845
3,ws_total_denoised_roll_mean_4_shock_ratio,1,0.08055046008957215
3,ws_пцр_тест_roll_mean_8,1,0.08018228038010404
3,ws_total_denoised_roll_mean_8_diff_1w,8,0.07861806847926035
3,ws_total_spike_ratio_lag_2,1,0.07495057489972624
3,ws_одышка_diff_2w,5,0.07402327862316992
3,ws_share_пцр_тест,5,0.0724535243410137
3,ws_нет_запахов_shock_ratio,7,0.07203130909741229
3,ws_total_spike_ratio_diff_1w,5,0.07148336717747945
3,ws_кт_легких_shock_ratio,1,0.06901455060714667
3,ws_боль_в_горле_shock_ratio,7,0.06629563125115558
3,ws_пропало_обоняние_diff_1w,2,0.06572252989810341
3,ws_group_disease_diff_1w,2,0.06496159626846391
3,ws_group_general_symptoms_shock_ratio,6,0.06305571031708647
3,ws_total_spike_flags_lag_2,8,0.06303821668159036
3,ws_пневмония_shock_ratio,5,0.06240822947736356
3,ws_ломота_diff_2w,1,0.06158382910454926
3,ws_потеря_вкуса_diff_2w,1,0.06133921205869345
3,ws_total_denoised_diff_1w,1,0.05995942741839217
3,ws_total_raw_diff_1w,1,0.05995942741839217
3,ws_group_total_diff_1w,1,0.059959427418392115
3,ws_covid_diff_2w,1,0.059725251798361974
3,ws_group_specific_symptoms_diff_2w,1,0.05942996865926011
3,ws_total_spike_flags,8,0.056617971139451696
3,ws_total_spike_flags_lag_1,7,0.056617971139451696
3,ws_коронавирус_diff_1w,2,0.05577547672554959
3,ws_сатурация_diff_2w,1,0.05352430494766972
3,ws_одышка_diff_1w,6,0.05324970787925012
3,ws_сухой_кашель_diff_2w,4,0.05235364580919198
3,ws_ломота_diff_1w,1,0.050580761074184105
3,ws_group_complications_treatment_shock_ratio,6,0.05042520745786988
3,ws_сухой_кашель_diff_1w,4,0.04778277324691923
3,ws_нет_запахов_diff_2w,6,0.04652078886295371
3,ws_group_specific_symptoms_diff_1w,1,0.04278953020659571
3,ws_пцр_тест_diff_2w,1,0.041983754519045034
3,ws_температура_38_diff_2w,1,0.04173684589541301
3,ws_температура_38_diff_1w,1,0.03994776725037593
3,ws_covid_diff_1w,1,0.03943441604166124
3,ws_сатурация_diff_1w,1,0.0393399638302533
3,ws_боль_в_горле_diff_2w,7,0.03878758868595677
3,ws_потеря_вкуса_diff_1w,2,0.0361254412421464
3,ws_group_general_symptoms_diff_2w,5,0.034516818928383194
3,ws_нет_запахов_diff_1w,7,0.032279193444746876
3,ws_боль_в_горле_diff_1w,7,0.031889272473396985
3,ws_group_general_symptoms_diff_1w,6,0.02953907438144463
3,ws_пцр_тест_diff_1w,1,0.026764869406677366
3,ws_температура_39_diff_1w,1,0.023509659560487606
3,ws_кт_легких_diff_2w,1,0.02301571739294492
3,ws_пневмония_diff_2w,3,0.022926646627778966
3,ws_group_complications_treatment_diff_2w,4,0.020777857750432546
3,ws_пневмония_diff_1w,4,0.01879918544438665
3,ws_температура_39_diff_2w,1,0.018381081180624318
3,ws_кт_легких_diff_1w,1,0.017572470619058315
3,ws_group_complications_treatment_diff_1w,4,0.01712352701616536
3,ws_total_spike_flags_diff_2w,5,0.016834110651763847
3,ws_total_spike_flags_diff_1w,5,0.009977741958972157
3,ws_covid_growth_1w,1,
3,ws_covid_growth_2w,1,
3,ws_group_complications_treatment_growth_1w,1,
3,ws_group_complications_treatment_growth_2w,1,
3,ws_group_disease_growth_1w,1,
3,ws_group_disease_growth_2w,1,
3,ws_group_general_symptoms_growth_1w,1,
3,ws_group_general_symptoms_growth_2w,1,
3,ws_group_specific_symptoms_growth_1w,1,
3,ws_group_specific_symptoms_growth_2w,1,
3,ws_group_testing_growth_1w,1,
3,ws_group_testing_growth_2w,1,
3,ws_group_total_growth_1w,1,
3,ws_group_total_growth_2w,1,
3,ws_total_denoised_growth_1w,1,
3,ws_total_denoised_growth_2w,1,
3,ws_total_denoised_roll_mean_4_growth_1w,1,
3,ws_total_denoised_roll_mean_4_growth_2w,1,
3,ws_total_denoised_roll_mean_8_growth_1w,1,
3,ws_total_denoised_roll_mean_8_growth_2w,1,
3,ws_total_raw_growth_1w,1,
3,ws_total_raw_growth_2w,1,
3,ws_total_spike_flags_growth_1w,1,
3,ws_total_spike_flags_growth_2w,1,
3,ws_боль_в_горле_growth_1w,1,
3,ws_боль_в_горле_growth_2w,1,
3,ws_ковид_growth_1w,1,
3,ws_ковид_growth_2w,1,
3,ws_коронавирус_growth_1w,1,
3,ws_коронавирус_growth_2w,1,
3,ws_кт_легких_growth_1w,1,
3,ws_кт_легких_growth_2w,1,
3,ws_ломота_growth_1w,1,
3,ws_ломота_growth_2w,1,
3,ws_нет_запахов_growth_1w,1,
3,ws_нет_запахов_growth_2w,1,
3,ws_одышка_growth_1w,1,
3,ws_одышка_growth_2w,1,
3,ws_пневмония_growth_1w,1,
3,ws_пневмония_growth_2w,1,
3,ws_положительный_тест_ковид_growth_1w,1,
3,ws_положительный_тест_ковид_growth_2w,1,
3,ws_потеря_вкуса_growth_1w,1,
3,ws_потеря_вкуса_growth_2w,1,
3,ws_пропало_обоняние_growth_1w,1,
3,ws_пропало_обоняние_growth_2w,1,
3,ws_пцр_тест_growth_1w,1,
3,ws_пцр_тест_growth_2w,1,
3,ws_сатурация_growth_1w,1,
3,ws_сатурация_growth_2w,1,
3,ws_симптомы_ковида_growth_1w,1,
3,ws_симптомы_ковида_growth_2w,1,
3,ws_сухой_кашель_growth_1w,1,
3,ws_сухой_кашель_growth_2w,1,
3,ws_температура_38_growth_1w,1,
3,ws_температура_38_growth_2w,1,
3,ws_температура_39_growth_1w,1,
3,ws_температура_39_growth_2w,1,
3,ws_тест_на_ковид_growth_1w,1,
3,ws_тест_на_ковид_growth_2w,1,
3,ws_чем_лечить_ковид_growth_1w,1,
3,ws_чем_лечить_ковид_growth_2w,1,
3,ws_экспресс_тест_ковид_growth_1w,1,
3,ws_экспресс_тест_ковид_growth_2w,1,
